sentence_id,story_id,篇名,para_id,sent_id,sentence
02-S0145,2,奔月,51,1,“赔。
02-S0146,2,奔月,51,2,这是我家最好的母鸡，天天生蛋。
02-S0147,2,奔月,51,3,你得赔我两柄锄头，三个纺锤。”
02-S0148,2,奔月,52,1,“老太太，你瞧我这模样，是不耕不织的，那里来的锄头和纺锤。
02-S0149,2,奔月,52,2,我身边又没有钱，只有五个炊饼，倒是白面做的，就拿来赔了你的鸡，还添上五株葱和一包甜辣酱。
02-S0150,2,奔月,52,3,你以为怎样？
02-S0151,2,奔月,52,4,"·”他只手去网兜里掏炊饼,伸出那一只手去取鸡。"
02-S0152,2,奔月,53,1,老婆子看见白面的炊饼，倒有些愿意了，但是定要十五个。
02-S0153,2,奔月,53,2,商的结果，好容易才定为十个，约好至迟明天正午送到，就用那射鸡的箭作抵押。
02-S0154,2,奔月,53,3,羿这时才放了心，将死鸡塞进网兜里，跨上鞍轿，回马就走，虽然肚饿，心里却很喜欢，他们不喝鸡汤实在已经有一年多了。
02-S0155,2,奔月,54,1,他绕出树林时，还是下午，于是赶紧加鞭向家里走；
02-S0156,2,奔月,54,2,但是马力乏了，刚到走惯的高梁田近旁，已是黄昏时候。
02-S0157,2,奔月,54,3,只见对面
02-S0158,2,奔月,55,1,"羿并不勒住马，任它跑着，一面却也括弓搭箭，只一发，只听得铮的-一声,箭尖正触着箭尖，在空中发出几点火花，两枝箭便向上挤成一个“人”字，又翻身落在地上了。"
02-S0159,2,奔月,55,2,"第一箭刚刚相触,两面立刻又来了第二箭,还是的一声,相触在半空中。"
02-S0160,2,奔月,55,3,那样地射了九箭，羿的箭都用尽了；
02-S0161,2,奔月,55,4,"但他这时已经看清逢蒙得意地站在对面,却还有枝箭搭在弦上正在瞄准他的咽喉。"
02-S0162,2,奔月,56,1,"“哈哈，我以为他早到海边摸鱼去了，原来还在这些地方干这些勾当,怪不得那老婆子有那些话。”"
02-S0163,2,奔月,56,2,羿想。
02-S0164,2,奔月,57,1,那时快，对面是弓如满月，箭似流星。
02-S0165,2,奔月,57,2,飓的一声，径向羿的咽喉飞过来。
02-S0166,2,奔月,57,3,也许是瞄准差了一点了，却正中了他的嘴；
02-S0167,2,奔月,57,4,一个筋斗，他带箭掉下马去了，马也就站住。
02-S0168,2,奔月,58,1,逢蒙见羿已死，便慢慢地过来，微笑着去看他的死脸，当作喝一杯胜利的白干。
02-S0169,2,奔月,59,1,刚在定晴看时，只见羿张开眼，忽然直坐起来。
02-S0170,2,奔月,60,1,“你真是白来了一百多回。”
02-S0171,2,奔月,60,2,他吐出箭，笑着说，“难道连我的‘啮法'都没有知道么？
02-S0172,2,奔月,60,3,这怎么行。
02-S0173,2,奔月,60,4,你闹这些小玩艺儿是不行的，偷去的拳头打不死本人，要自已练练才好。”
02-S0174,2,奔月,61,1,“即以其人之道，反诸其人之身。”
02-S0175,2,奔月,61,2,胜者低声说。
02-S0176,2,奔月,62,1,“哈哈哈！”
02-S0177,2,奔月,62,2,他一面大笑，一面站了起来，“又是引经据典。
02-S0178,2,奔月,62,3,但这些话你只可以哄哄老婆子，本人面前捣什么鬼？
02-S0179,2,奔月,62,4,俺向来就只是打猎，没有弄过你似的剪径的玩艺儿。”
02-S0180,2,奔月,62,5,"他说着，又看看网兜里的母鸡,倒并没有压坏,便跨上马,径自走了。"
02-S0181,2,奔月,63,1,“··你打了丧钟！
02-S0182,2,奔月,63,2,···…
02-S0183,2,奔月,63,3,.”远远地还送来叫骂。
02-S0184,2,奔月,64,1,“真不料有这样没出息。
02-S0185,2,奔月,64,2,青青年纪，倒学会了诅咒，怪不得那老婆子会那么相信他。”
02-S0186,2,奔月,64,3,羿想着，不觉在马上绝望地摇了摇头。
02-S0187,2,奔月,65,1,还没有走完高梁田，天色已经昏黑；
02-S0188,2,奔月,65,2,蓝的空中现出明星来，长庚在西方格外灿烂。
02-S0189,2,奔月,65,3,马只能认着白色的田滕走，而且早已筋疲力竭，自然走得更慢了。
02-S0190,2,奔月,65,4,幸而月亮却在天际渐渐吐出银白的清辉。
02-S0191,2,奔月,66,1,“讨厌！”
02-S0192,2,奔月,66,2,羿听到自己的肚子里骨碌骨碌地响了一阵，便在马上焦躁了起来。
02-S0193,2,奔月,66,3,“偏是谋生忙，便偏是多碰到些无聊事，白费工夫！”
02-S0194,2,奔月,66,4,他将两腿在马肚子上一磕，催它快走，但马却只将后半身一扭，照旧地慢腾腾。
02-S0195,2,奔月,67,1,“嫦娥-一定生气了，你看今天多么晚。”
02-S0196,2,奔月,67,2,他想。
02-S0197,2,奔月,67,3,“说不定要装怎样的脸给我看哩。
02-S0198,2,奔月,67,4,但幸而有这一只小母鸡，可以引她高兴。
02-S0199,2,奔月,67,5,我只要说：太太，这是我来回跑了二百里路才找来的。
02-S0200,2,奔月,67,6,不，不好，这话似乎太能。
02-S0201,2,奔月,68,1,他望见人家的灯火已在前面，一高兴便不再想下去了。
02-S0202,2,奔月,68,2,马也不待鞭策，自然飞奔。
02-S0203,2,奔月,68,3,圆的雪白的月亮照着前途，凉风吹脸，真是比大猎回来时还有趣。
02-S0204,2,奔月,69,1,马自然而然地停在垃圾堆边;羿一看，仿佛觉得异样，不知怎地似乎家里乱。
02-S0205,2,奔月,69,2,迎出来的也只有一个赵富。
02-S0206,2,奔月,70,1,“怎的？
02-S0207,2,奔月,70,2,王升呢？”
02-S0208,2,奔月,70,3,他奇怪地问。
02-S0209,2,奔月,71,1,“王升到姚家找太太去了。”
02-S0210,2,奔月,72,1,“什么？
02-S0211,2,奔月,72,2,太太到姚家去了么？”
02-S0212,2,奔月,72,3,羿还呆坐在马上，问。
02-S0213,2,奔月,73,1,“·。”
02-S0214,2,奔月,73,2,他一面答应着，面去接马缰和马鞭。
02-S0215,2,奔月,74,1,羿这才爬下马来，跨进门，想了一想，又回过头去问
02-S0216,2,奔月,75,1,“不是等不迭了，自已上饭馆去了么？”
02-S0217,2,奔月,76,1,“嗜。
02-S0218,2,奔月,76,2,"三个饭馆，小的都去问过了,没有在。”"
02-S0219,2,奔月,77,1,"羿低了头,想着,往里面走,三个使女都煌惑感地聚在堂前。"
02-S0220,2,奔月,77,2,他便很谣异，大声的问道
02-S0221,2,奔月,78,1,“你们都在家么？
02-S0222,2,奔月,78,2,姚家，太太一个人不是向来不去的么？”
02-S0223,2,奔月,79,1,她们不回答，只看看他的脸，便来给他解下弓袋和箭壶和装着小母鸡的网兜。
02-S0224,2,奔月,79,2,羿忽然心惊肉跳起来，觉得嫦娥是因为气忿寻了短见了，便叫女庚去叫赵富来，要他到后园的池里树上去看一遍。
02-S0225,2,奔月,79,3,"但他一跨进房,便知道这推测是不确的了：房里也很乱，衣箱是开着,向床里一看,首先就看出失少了首饰箱。"
02-S0226,2,奔月,79,4,他这时正如头上淋了一盆冷水，金珠自然不算什么，然而那道士送给他的仙药，也就放在这首饰箱里的。
02-S0227,2,奔月,80,1,羿转了两个圆圈，才看见王升站在门外面。
02-S0228,2,奔月,81,1,“回老爷，”王升说，“太太没有到姚家去；
02-S0229,2,奔月,81,2,他们今天也不打牌。”
02-S0230,2,奔月,82,1,"羿看了他一眼,不开口。"
02-S0231,2,奔月,82,2,王升就退出去了。
02-S0232,2,奔月,83,1,“老爷叫？
02-S0233,2,奔月,83,2,·……”
02-S0234,2,奔月,83,3,"赵富上来,问。"
02-S0235,2,奔月,84,1,"羿将头一摇，又用手一挥,叫他也退出去。"
02-S0236,2,奔月,85,1,"羿又在房里转了几个圈子，走到堂前，坐下，仰头看着对面壁上的彤弓,彤矢，卢弓，卢矢,弩机，长剑，短剑,想了些时，才问那呆立在下面的使女们道"
02-S0237,2,奔月,86,1,“太太是什么时候不见的？”
02-S0238,2,奔月,87,1,“掌灯时候就不看见了，”女乙说，“可是谁也没见她走出去。”
02-S0239,2,奔月,88,1,“你们可见太太吃了那箱里的药没有？”
02-S0240,2,奔月,89,1,“那倒没有见。
02-S0241,2,奔月,89,2,但她下午要我倒水喝是有的。”
02-S0242,2,奔月,90,1,羿急得站了起来，他似乎觉得，自已一个人被留在地上了.
02-S0243,2,奔月,91,1,“你们看见有什么向天上飞升的么？”
02-S0244,2,奔月,91,2,他问。
02-S0245,2,奔月,92,1,“哦！”
02-S0246,2,奔月,92,2,女辛想了一想，大悟似的说，“我点了灯出去的时候，的确看见一个黑影向这边飞去的，但我那时万想不到是太太··。”
02-S0247,2,奔月,92,3,于是她的脸色苍白了。
02-S0248,2,奔月,93,1,“一定是了！”
02-S0249,2,奔月,93,2,羿在膝上一拍，即刻站起，走出屋外去，回头问着女辛道，“那边？”
02-S0250,2,奔月,94,1,"女辛用手一指，他跟着看去时，只见那边是一轮雪白的圆月，挂在空中,其中还隐约现出楼台，树木；"
02-S0251,2,奔月,94,2,当他还是孩子时候祖母讲给他听的月宫中的美景，他依稀记得起来了。
02-S0252,2,奔月,94,3,他对着浮游在碧海里似的月亮，觉得自己的身子非常沉重。
02-S0253,2,奔月,95,1,他忽然愤怒了。
02-S0254,2,奔月,95,2,从愤怒里又发了杀机，圆静着眼睛，大声向使女们此咤道
02-S0255,2,奔月,96,1,“拿我的射日弓来！
02-S0256,2,奔月,96,2,和三枝箭！”
02-S0257,2,奔月,97,1,女乙和女庚从堂屋中央取下那强大的弓，拂去尘埃，并三枝长箭都交在他手里。
02-S0258,2,奔月,98,1,"他一手括弓，一手捏着三枝箭,都搭上去,拉了一个满弓，正对着月亮。"
02-S0259,2,奔月,98,2,"身子是岩石般挺立着，眼光直射，闪闪如岩下电,须发开张飘动,像黑色火，这一瞬息，使人仿佛想见他当年射日的雄姿。"
02-S0260,2,奔月,99,1,"的一声，一只一声,已经连发了三枝箭，刚发便搭，一搭又发，眼晴不及看清那手法，耳朵也不及分别那声音。"
02-S0261,2,奔月,99,2,本来对面是虽然受了三枝箭，应该都聚在一处的，因为箭箭相衔，不差丝发。
02-S0262,2,奔月,99,3,"但他为必中起见,这时却将手微微一动，使箭到时分成三点,有三个伤。"
02-S0263,2,奔月,100,1,"使女们发一声喊，大家都看见月亮只一抖，以为要掉下来了，一一但却还是安然地悬着,发出和悦的更大的光辉，似乎毫无伤损。"
02-S0264,2,奔月,101,1,“哒！”
02-S0265,2,奔月,101,2,羿仰天大喝一声，看了片刻；
02-S0266,2,奔月,101,3,然而月亮不理他。
02-S0267,2,奔月,101,4,他前进三步，月亮便退了三步；
02-S0268,2,奔月,101,5,他退三步，月亮却又照数前进了。
02-S0269,2,奔月,102,1,他们都默着，各人看各人的脸。
02-S0270,2,奔月,103,1,羿懒懒地将射日弓靠在堂门上，走进屋里去。
02-S0271,2,奔月,103,2,使女们也一齐跟着他。
02-S0272,2,奔月,104,1,"“喉，”羿坐下,叹一口气，“那么，你们的太太就永远一个人快乐了。"
02-S0273,2,奔月,104,2,她竟忍心撇了我独自飞升？
02-S0274,2,奔月,104,3,莫非看得我老起来了？
02-S0275,2,奔月,104,4,但她上月还说：并不算老，若以老人自居，是思想的随落。”
02-S0276,2,奔月,105,1,“这一定不是的。”
02-S0277,2,奔月,105,2,女乙说，“有人说老爷还是一个战士。
02-S0278,2,奔月,106,1,“有时看去简直好像艺术家。”
02-S0279,2,奔月,106,2,女辛说
02-S0280,2,奔月,107,1,“放屁！
02-S0281,2,奔月,107,2,"—一不过乌老鸦的炸酱面确也不好吃,难怪她忍不住···。”"
02-S0282,2,奔月,108,1,“那豹皮褥子脱毛的地方，我去剪一点靠墙的脚上的皮来补一补罢，怪不好看的。”
02-S0283,2,奔月,108,2,女辛就往房里走。
02-S0284,2,奔月,109,1,“且慢，”羿说着，想了一想，“那倒不忙。
02-S0285,2,奔月,109,2,我实在饿极了还是赶快去做一盘辣子鸡，烙五厅饼来，给我吃了好睡觉。
02-S0286,2,奔月,109,3,明天再去找那道士要一服仙药，吃了追上去罢。
02-S0287,2,奔月,109,4,女庚，你去盼王升，叫他量四升白豆喂马！”
03-S0001,3,理水,1,1,"这时候是“汤汤洪水方割,浩浩怀山襄陵”舜爷的百姓，倒并不都挤在露出水面的山顶上，有的捆在树顶，有的坐着木排，有些木排上还搭有小小的板棚，从岸上看起来，很富于诗趣。"
03-S0002,3,理水,2,1,远地里的消息，是从木排上传过来的。
03-S0003,3,理水,2,2,"大家终于知道大人因为治了九整年的水，什么效验也没有，上头龙心震怒，把他充军到羽山去了，接任的好像就是他的儿子文命少爷,乳名叫作阿禹。"
03-S0004,3,理水,3,1,灾荒得久了，大学早已解散，连幼稚园也没有地方开，所以百姓们都有些混混沌沌。
03-S0005,3,理水,3,2,"只在文化山上,还聚集着许多学者,他们的食粮,是都从奇肱国用飞车运来的,因此不怕缺乏,因此也能够研究学问。"
03-S0006,3,理水,3,3,然而他们里面，大抵是反对禹的，或者简直不相信世界上真有这个禹。
03-S0007,3,理水,4,1,"每月一次，照例的半空中要歙的发响，愈响愈厉害，飞车看得清楚了,车上插一张旗,画着一个黄圆圈在发毫光。"
03-S0008,3,理水,4,2,离地五尺，就挂下几只篮子来，别人可不知道里面装的是什么，只听得上下在讲话：
03-S0009,3,理水,5,1,"“古貌林"""
03-S0010,3,理水,6,1,"“好杜有图"""
03-S0011,3,理水,7,1,“古鲁几哩·
03-S0012,3,理水,8,1,"""O. K!"""
03-S0013,3,理水,9,1,"飞车向奇肱国疾飞而去,天空中不再留下微声,学者们也静悄悄，这是大家在吃饭。"
03-S0014,3,理水,9,2,独有山周围的水波，撞着石头，不住的澎湃的在发响。
03-S0015,3,理水,9,3,午觉醒来，精神百倍，于是学说也就压倒了涛声了。
03-S0016,3,理水,10,1,“禹来治水，定不成功，如果他是的儿子的话，”个拿挂杖的学者说。
03-S0017,3,理水,10,2,“我曾经搜集了许多王公大臣和豪富人家的家谱，很下过一番研究工夫，得到一个结论：阔人的子孙都是阔人，坏人的子孙都是坏人一一一这就叫作‘遗传’。
03-S0018,3,理水,10,3,所以，不成功，他的儿子禹一定也不会成功，因为愚人是生不出聪明人来的！”
03-S0019,3,理水,11,1,"""O.K！”"
03-S0020,3,理水,11,2,一个不拿挂杖的学者说。
03-S0021,3,理水,12,1,“不过您要想想咱们的太上皇，别一个不拿挂杖的学者道。
03-S0022,3,理水,13,1,“他先前虽然有些‘顽’，现在可是改好了。
03-S0023,3,理水,13,2,倘是愚人，就永远不会改好…
03-S0024,3,理水,14,1,"""O.K!"""
03-S0025,3,理水,15,1,“这这些些都是费话，”又个学者吃吃的说，立刻把鼻尖胀得通红。
03-S0026,3,理水,15,2,“你们是受了谣言的骗的。
03-S0027,3,理水,15,3,"其实并没有所谓禹，‘禹’是一条虫,虫虫会治水的吗？"
03-S0028,3,理水,15,4,我看也没有的，‘'是条鱼，鱼鱼会治水水水的吗？”
03-S0029,3,理水,15,5,他说到这里，把两脚一瞪，显得非常用劲。
03-S0030,3,理水,16,1,“不过却的确是有的，七年以前，我还亲眼看见他到昆仑山脚下去赏梅花的。”
03-S0031,3,理水,17,1,“那么，他的名字弄错了，他大概不叫‘’，他的名字应该叫‘人'！
03-S0032,3,理水,17,2,"至于禹,那可定是条虫,我有许多证据，可以证明他的乌有,叫大家来公评.”"
